numero,valor
2366,1477385
2367,848794
2368,729993
2369,726604
2370,1056494
2371,470895
2372,1372023
2373,1210074
2374,219053
2375,615337
2376,615839
2377,1475803
2378,1292543
2379,713963
2380,1316307
2381,832198
2382,416506
2383,95091
2384,142350
2385,363658
2386,1454130
2387,1283879
2388,1338273
2389,1042678
2390,1191697
2391,740913
2392,95462
2393,1442282
2394,167327
2395,829642
2396,816300
2397,706477
2398,967115
2399,710416
2400,1496392
2401,903709
2402,361823
2403,812695
2404,816896
2405,988931
2406,455825
2407,737641
2408,736951
2409,455595
2410,1399105
2411,649414
2412,1490369
2413,408503
2414,1317680
2415,797121
2416,1379093
2417,310336
2418,742671
2419,950280
2420,602665
2421,1405422
2422,1492680
2423,1417793
2424,762799
2425,358128
2426,789962
2427,128819
2428,1406012
2429,1101191
2430,306081
2431,570038
2432,1118440
2433,48839
2434,1479779
2435,1341799
2436,80025
2437,1005945
2438,283317
2439,850456
2440,1052935
2441,1463672
2442,248334
2443,394634
2444,1034326
2445,384809
2446,588730
2447,851399
2448,672833
2449,1397659
2450,113364
2451,65348
2452,1283518
2453,143883
2454,994596
2455,180294
2456,370979
2457,1274314
2458,419223
2459,7771
2460,862196
2461,555150
2462,876399
2463,250176
2464,600191
2465,1027164
2466,1493863
2467,601399
2468,857611
2469,421456
2470,1180465
2471,1168443
2472,1420025
2473,1225179
2474,496863
2475,697208
2476,536248
2477,247716
2478,639898
2479,60296
2480,1160113
2481,1381022
2482,445849
2483,96863
2484,151852
2485,643072
2486,559661
2487,506538
2488,958240
2489,699190
2490,1000569
2491,946908
2492,6497
2493,512727
2494,1470293
2495,1168739
2496,1042358
2497,571136
2498,1306952
2499,876046
2500,1251959
2501,1492352
2502,1398520
2503,1487194
2504,17582
2505,793825
2506,1059814
2507,1406113
2508,1179581
2509,167165
2510,152835
2511,42727
2512,1217277
2513,995202
2514,1451929
2515,127823
2516,994114
2517,119867
2518,992669
2519,993997
2520,543499
2521,1111199
2522,148753
2523,266700
2524,421584
2525,490145
2526,316497
2527,529110
2528,462671
2529,825475
2530,1335012
2531,7211
2532,988306
2533,792753
2534,44394
2535,723568
2536,134951
2537,1087626
2538,1188180
2539,512969
2540,1118054
2541,1302231
2542,366084
2543,68327
2544,1072007
2545,1337520
2546,1213095
2547,162469
2548,612486
2549,853520
2550,768630
2551,618169
2552,1482247
2553,1469274
2554,43904
2555,187020
2556,1351970
2557,635548
2558,38150
2559,1043701
2560,40530
2561,873331
2562,410468
2563,208341
2564,817986
2565,354383
2566,1000339
2567,1165081
2568,1204768
2569,913948
2570,488746
2571,204450
2572,645311
2573,1227231
2574,99746
2575,435497
2576,345592
2577,119479
2578,788328
2579,1412822
2580,988534
2581,769871
2582,1356710
2583,1032557
2584,868514
2585,472792
2586,624637
2587,1428897
2588,1201356
2589,587223
2590,592250
2591,748011
2592,171490
2593,728131
2594,944461
2595,547735
2596,217528
2597,1141442
2598,313649
2599,1283417
2600,1436370
2601,138458
2602,965298
2603,40307
2604,235823
2605,145588
2606,750017
2607,1182725
2608,160793
2609,109485
2610,237769
2611,1170516
2612,207749
2613,416054
2614,861469
2615,174652
2616,1478514
2617,127271
2618,320996
2619,710889
2620,822268
2621,110257
2622,1273997
2623,1385226
2624,980165
2625,32725
2626,1465367
2627,765043
2628,1356471
2629,1489637
2630,156935
2631,486035
2632,1413778
2633,170737
2634,1234633
2635,925120
2636,544841
2637,373329
2638,1204305
2639,268946
2640,8135
2641,314148
2642,251684
2643,934340
2644,29306
2645,682209
2646,848586
2647,899279
2648,802664
2649,1482808
2650,736207
2651,321097
2652,129413
2653,935782
2654,1262095
2655,105340
2656,1455511
2657,794450
2658,1287277
2659,1039429
2660,1437577
2661,1323545
2662,98707
2663,1219638
2664,1394112
2665,1298053
2666,1440500
2667,1073105
2668,1302539
2669,1112766
2670,213355
2671,733061
2672,599687
2673,232911
2674,735815
2675,1022619
2676,1084000
2677,517534
2678,1261595
2679,864662
2680,1022301
2681,209443
2682,209675
2683,1292759
2684,559560
2685,1221069
2686,709603
2687,977660
2688,413919
2689,1145336
2690,1199585
2691,844795
2692,439430
2693,1336708
2694,1043519
2695,930246
2696,493769
2697,348267
2698,53864
2699,909286
2700,220098
2701,1010842
2702,1174558
2703,1329428
2704,1272810
2705,461543
2706,738991
2707,734455
2708,675067
2709,1312532
2710,1174694
2711,1148093
2712,196410
2713,1491438
2714,1440497
2715,337854
2716,1478739
2717,520249
2718,768787
2719,411359
2720,606962
2721,1193879
2722,758370
2723,137246
2724,1365848
2725,931338
2726,347180
2727,1411798
2728,608365
2729,727811
2730,1443664
2731,1160192
2732,476687
2733,1022186
2734,321683
2735,662434
2736,706987
2737,1126049
2738,365151
2739,540545
2740,154874
2741,842624
2742,158789
2743,367427
2744,822737
2745,436486
2746,988471
2747,706597
2748,511751
2749,195417
2750,42886
2751,720036
2752,1388742
2753,1448860
2754,1330785
2755,933599
2756,33785
2757,181333
2758,1386518
2759,115493
2760,1237121
2761,679152
2762,134466
2763,1149341
2764,603180
2765,297083
2766,565332
2767,41177
2768,798504
2769,1171960
2770,41851
2771,1084349
2772,665052
2773,1490163
2774,758025
2775,1456796
2776,1361496
2777,110967
2778,971625
2779,1408444
2780,115691
2781,1458439
2782,458244
2783,900316
2784,612260
2785,1488475
2786,450835
2787,749843
2788,821301
2789,809035
2790,142760
2791,134846
2792,249844
2793,581354
2794,47376
2795,664142
2796,27405
2797,182974
2798,925784
2799,1298570
2800,123368
2801,976039
2802,1023901
2803,835504
2804,137479
2805,519056
2806,643848
2807,330612
2808,560078
2809,934766
2810,240085
2811,291055
2812,39662
2813,1374146
2814,178670
2815,1169508
2816,144374
2817,1340232
2818,743700
2819,1155363
2820,141928
2821,691862
2822,163732
2823,791738
2824,552951
2825,202966
2826,1378578
2827,1000744
2828,1029006
2829,286522
2830,1394489
2831,2366
2832,1226956
2833,593375
2834,1110500
2835,725174
2836,177327
2837,906850
2838,703641
2839,573593
2840,1278490
2841,391112
2842,919565
2843,144408
2844,669430
2845,292710
2846,1392990
2847,166503
2848,1238280
2849,683037
2850,865549
2851,820642
2852,390192
2853,889773
2854,1223311
2855,177944
2856,7331
2857,1467110
2858,1182312
2859,529988
2860,1391050
2861,53582
2862,317784
2863,5248
2864,1060838
2865,560434
2866,1053787
2867,33290
2868,211262
2869,815152
2870,426456
2871,1216186
2872,586357
2873,689520
2874,1308170
2875,732708
2876,1088676
2877,432296
2878,612932
2879,200306
2880,432332
2881,312363
2882,886654
2883,345475
2884,938600
2885,1336553
2886,387700
2887,1077031
2888,409887
2889,635955
2890,952252
2891,1165057
2892,15345
2893,816228
2894,440438
2895,305044
2896,901789
2897,1468942
2898,662571
2899,251518
2900,1444479
2901,319289
2902,446032
2903,430083
2904,1162100
2905,440328
2906,1281092
2907,1390949
2908,630213
2909,81051
2910,701203
2911,690644
2912,460834
2913,664153
2914,793923
2915,1067716
2916,997265
2917,1426468
2918,595953
2919,638833
2920,1459876
2921,811728
2922,1102553
2923,1263413
2924,613378
2925,506029
2926,687603
2927,440586
2928,326052
2929,830201
2930,1329719
2931,536913
2932,1430151
2933,102405
2934,92293
2935,762029
2936,622096
2937,1451621
2938,750085
2939,1205293
2940,106910
2941,1177558
2942,44161
2943,709230
2944,128832
2945,478346
2946,28981
2947,224369
2948,168513
2949,672811
2950,965621
2951,571262
2952,1367785
2953,226547
2954,469401
2955,27998
2956,624601
2957,666408
2958,16482
2959,1211128
2960,325474
2961,1077486
2962,1393557
2963,1247290
2964,735402
2965,1225186
2966,616367
2967,807720
2968,1003370
2969,743797
2970,457108
2971,486149
2972,637233
2973,430508
2974,618226
2975,1385273
2976,103271
2977,623489
2978,1433959
2979,319509
2980,261191
2981,933359
2982,1106579
2983,510199
2984,1391918
2985,1426306
2986,47749
2987,822341
2988,86019
2989,737135
2990,835871
2991,361852
2992,500464
2993,305216
2994,776460
2995,718288
2996,1409256
2997,1031176
2998,1149072
2999,972231
3000,1004626
3001,630854
3002,464218
3003,460280
3004,1098836
3005,212328
3006,556148
3007,1344658
3008,329921
3009,1184440
3010,963347
3011,398717
3012,532844
3013,1124130
3014,1308066
3015,118099
3016,720182
3017,437716
3018,982818
3019,81111
3020,1424220
3021,481213
3022,550115
3023,1367873
3024,490885
3025,1412668
3026,1075496
3027,1497596
3028,1235352
3029,834962
3030,1418727
3031,212925
3032,819015
3033,1469997
3034,570373
3035,635559
3036,1333489
3037,879915
3038,14935
3039,452603
3040,309895
3041,900697
3042,1098650
3043,358684
3044,509143
3045,890766
3046,764395
3047,629463
3048,1041557
3049,1179580
3050,791167
3051,1180608
3052,830622
3053,1124924
3054,446444
3055,450317
3056,32104
3057,1267936
3058,1120833
3059,387735
3060,703007
3061,594595
3062,177381
3063,162457
3064,1044344
3065,1344419
3066,598419
3067,805701
3068,113234
3069,1495292
3070,1162094
3071,892097
3072,866886
3073,1234407
3074,1350221
3075,1498486
3076,1040731
3077,185935
3078,117197
3079,167014
3080,712364
3081,319852
3082,524823
3083,638805
3084,756346
3085,259990
3086,823009
3087,133480
3088,1151509
3089,16846
3090,655812
3091,886912
3092,630720
3093,818429
3094,10436
3095,1470826
3096,927927
3097,332384
3098,136849
3099,1409395
3100,509560
3101,56770
3102,655693
3103,1337990
3104,61200
3105,1432559
3106,744176
3107,957803
3108,960909
3109,496638
3110,188730
3111,1394028
3112,904272
3113,1252776
3114,731744
3115,539543
3116,1183211
3117,1345406
3118,141979
3119,1310190
3120,291598
3121,512576
3122,1372111
3123,566676
3124,1462864
3125,277239
3126,168510
3127,561010
3128,59963
3129,383101
3130,764787
3131,712511
3132,1480383
3133,1485678
3134,332688
3135,323041
3136,210946
3137,102571
3138,393179
3139,824902
3140,1127577
3141,592841
3142,358733
3143,404442
3144,1456664
3145,1111735
3146,1263578
3147,488431
3148,182025
3149,400878
3150,420699
3151,454056
3152,1246130
3153,1012432
3154,1473041
3155,1032386
3156,347317
3157,1433036
3158,667166
3159,1067496
3160,203576
3161,1063108
3162,999453
3163,1488808
3164,907673
3165,1325635
3166,592760
3167,1446275
3168,21110
3169,448626
3170,319994
3171,921577
3172,268664
3173,371398
3174,1038820
3175,1221098
3176,1495702
3177,708068
3178,129499
3179,1248621
3180,374849
3181,313641
3182,914133
3183,1051160
3184,997986
3185,1451881
3186,1410883
3187,777528
3188,1177255
3189,1054508
3190,985544
3191,643752
3192,1223580
3193,1005045
3194,411038
3195,1276524
3196,402564
3197,1187515
3198,999058
3199,1483140
3200,1284560
3201,567859
3202,493363
3203,1263307
3204,818288
3205,239824
3206,569058
3207,724424
3208,789116
3209,245124
3210,1060712
3211,387282
3212,1248143
3213,1105515
3214,574950
3215,1346217
3216,1277120
3217,900295
3218,826606
3219,1076635
3220,295462
3221,101908
3222,241631
3223,850245
3224,451637
3225,321152
3226,10118
3227,32550
3228,586179
3229,320925
3230,302137
3231,1258412
3232,942641
3233,173305
3234,850350
3235,516273
3236,761182
3237,618387
3238,940814
3239,124443
3240,1057236
3241,289440
3242,1417462
3243,1475878
3244,494490
3245,199683
3246,978303
3247,416239
3248,723367
3249,1287771
3250,328069
3251,145531
3252,682918
3253,797941
3254,915718
3255,185713
3256,846415
3257,931485
3258,659870
3259,126680
3260,1291335
3261,296907
3262,451895
3263,580782
3264,769643
3265,916645
3266,1293371
3267,1271206
3268,1174580
3269,38939
3270,26684
3271,176475
3272,629378
3273,776147
3274,48396
3275,546409
3276,1499116
3277,1495564
3278,704309
3279,1318837
3280,1217832
3281,372532
3282,658763
3283,97466
3284,1277661
3285,280726
3286,339800
3287,233018
3288,565548
3289,1404682
3290,133250
3291,379020
3292,616707
3293,950325
3294,1397146
3295,454123
3296,23372
3297,75455
3298,692235
3299,1368335
3300,120753
3301,628413
3302,75338
3303,706492
3304,488580
3305,12079
3306,1239078
3307,870788
3308,1205024
3309,426219
3310,893105
3311,435579
3312,864144
3313,790173
3314,530665
3315,767455
3316,805932
3317,89359
3318,113959
3319,1088476
3320,212606
3321,126526
3322,1106197
3323,630588
3324,538213
3325,1108223
3326,264216
3327,583581
3328,1117780
3329,940697
3330,555049
3331,378258
3332,23167
3333,131948
3334,354505
3335,1461851
3336,47491
3337,157602
3338,533332
3339,147794
3340,1002620
3341,1029227
3342,569161
3343,347739
3344,577987
3345,873993
3346,242958
3347,617914
3348,1087238
3349,1467506
3350,658256
3351,666151
3352,1357265
3353,241201
3354,1039219
3355,1484444
3356,753722
3357,166476
3358,285412
3359,646486
3360,139817
3361,1443619
3362,451679
3363,547409
3364,834188
3365,532565
3366,256205
3367,722569
3368,1062347
3369,1207291
3370,451863
3371,1144486
3372,576760
3373,886372
3374,236098
3375,118931
3376,786489
3377,851145
3378,601044
3379,847434
3380,1188167
3381,581613
3382,1206948
3383,5899
3384,1377544
3385,709047
3386,943554
3387,425027
3388,1254445
3389,619988
3390,224255
3391,170442
3392,661407
3393,798760
3394,1412458
3395,1470898
3396,493083
3397,1001111
3398,1285738
3399,1310722
3400,1206040
3401,1465653
3402,1140571
3403,415948
3404,406465
3405,1249871
3406,1257803
3407,1105439
3408,675396
3409,395357
3410,857374
3411,38115
3412,111493
3413,221950
3414,918986
3415,1282474
3416,1491807
3417,647209
3418,1463578
3419,1196779
3420,704706
3421,961169
3422,1357089
3423,1257218
3424,1433101
3425,1407838
3426,1151143
3427,87345
3428,449935
3429,1041762
3430,540669
3431,1075153
3432,1428374
3433,1264699
3434,633880
3435,177815
3436,1011719
3437,252549
3438,320844
3439,786419
3440,902333
3441,112269
3442,268551
3443,1175625
3444,1412095
3445,1472781
3446,153578
3447,751472
3448,467042
3449,1345053
3450,1010584
3451,1076551
3452,4671
3453,1292810
3454,1030322
3455,49646
3456,1480480
3457,52540
3458,408368
3459,884206
3460,1449041
3461,263889
3462,1330072
3463,493672
3464,7768
3465,984144
3466,434675
3467,1392884
3468,363801
3469,1233508
3470,56565
3471,878992
3472,132296
3473,1361766
3474,1216263
3475,812736
3476,579210
3477,179445
3478,1439350
3479,416671
3480,992941
3481,228704
3482,892389
3483,637077
3484,664992
3485,234214
3486,889919
3487,326457
3488,310192
3489,188461
3490,1018639
3491,193680
3492,1176517
3493,348459
3494,1451379
3495,1072411
3496,454181
3497,663489
3498,937072
3499,993795
3500,1105258
3501,957754
3502,1149749
3503,798575
3504,234948
3505,1270255
3506,866633
3507,891394
3508,1022738
3509,16492
3510,1160608
3511,1471828
3512,497829
3513,1209337
3514,754562
3515,408914
3516,29210
3517,486513
3518,619615
3519,24868
3520,173645
3521,166927
3522,754583
3523,1399026
3524,666178
3525,1414871
3526,1356984
3527,401795
3528,1159329
3529,1276503
3530,133150
3531,469098
3532,249651
3533,1029350
3534,561798
3535,650751
3536,1295401
3537,948331
3538,92175
3539,1371008
3540,1404595
3541,1398673
3542,1447669
3543,1181872
3544,698049
3545,980232
3546,713038
3547,65423
3548,1415171
3549,1029374
3550,737100
3551,816113
3552,302264
3553,297951
3554,497319
3555,1424701
3556,1288426
3557,676436
3558,191684
3559,476257
3560,492567
3561,875933
3562,91382
3563,820016
3564,345159
3565,936171
3566,663323
3567,88292
3568,1254470
3569,1141914
3570,511611
3571,1158242
3572,368326
3573,626520
3574,489970
3575,10286
3576,319058
3577,519506
3578,231951
3579,824545
3580,1378750
3581,1221763
3582,1013254
3583,238576
3584,1143547
3585,103313
3586,827808
3587,969457
3588,154305
3589,1114099
3590,324547
3591,130974
3592,1391629
3593,94067
3594,608063
3595,642511
3596,27064
3597,55620
3598,696510
3599,1283619
3600,371756
3601,968866
3602,744524
3603,945902
3604,1047843
3605,136826
3606,369201
3607,662178
3608,1423085
3609,504552
3610,1161257
3611,1128225
3612,1287288
3613,946218
3614,1236992
3615,1213976
3616,638306
3617,1071086
3618,389883
3619,824349
3620,655081
3621,469804
3622,1133794
3623,1461598
3624,1448512
3625,1480867
3626,759624
3627,1132637
3628,66339
3629,732635
3630,1473738
3631,925415
3632,566644
3633,1020539
3634,179367
3635,1147786
3636,1084507
3637,1037070
3638,1380455
3639,127576
3640,327668
3641,686029
3642,277971
3643,239318
3644,1300307
3645,1188033
3646,620115
3647,109503
3648,705406
3649,1410330
3650,935250
3651,730252
3652,571960
3653,256737
3654,735398
3655,853243
3656,863181
3657,179002
3658,859434
3659,346388
3660,722512
3661,1434542
3662,1195549
3663,767747
3664,486047
3665,1281247
3666,745125
3667,622751
3668,1414571
3669,1332755
3670,631609
3671,776088
3672,23380
3673,413064
3674,1228275
3675,1239948
3676,1270016
3677,477416
3678,1190775
3679,479923
3680,1140884
3681,1177737
3682,943064
3683,622872
3684,926478
3685,544252
3686,141542
3687,519106
3688,287096
3689,423571
3690,170081
3691,220789
3692,338476
3693,460768
3694,1182813
3695,203220
3696,65768
3697,1421578
3698,1116926
3699,1076802
3700,1015955
3701,73227
3702,8197
3703,869540
3704,794852
3705,565068
3706,971822
3707,1003509
3708,1425874
3709,637007
3710,375419
3711,1156137
3712,1255796
3713,906086
3714,881347
3715,1122162
3716,146146
3717,867246
3718,376233
3719,1325395
3720,210214
3721,358455
3722,268095
3723,1328209
3724,430118
3725,294941
3726,84594
3727,56865
3728,1047084
3729,458521
3730,960130
3731,529801
3732,1237536
3733,587789
3734,1019436
3735,100510
3736,1058023
3737,354076
3738,655426
3739,797905
3740,1166255
3741,1498542
3742,240213
3743,1297748
3744,896167
3745,1268283
3746,911544
3747,716990
3748,1113243
3749,680447
3750,134747
3751,1146405
3752,991279
3753,1429465
3754,1148257
3755,137762
3756,394730
3757,445438
3758,986633
3759,621254
